,iso3,year,democracy
12532,ITA,1916,0.34
12533,ITA,1917,0.34
12534,ITA,1918,0.341
12535,ITA,1919,0.37
12536,ITA,1920,0.378
12537,ITA,1921,0.365
12538,ITA,1922,0.305
12539,ITA,1923,0.26
12540,ITA,1924,0.187
12541,ITA,1925,0.089
12542,ITA,1926,0.068
12543,ITA,1927,0.068
12544,ITA,1928,0.068
12545,ITA,1929,0.06
12546,ITA,1930,0.057
12547,ITA,1931,0.056
12548,ITA,1932,0.057
12549,ITA,1933,0.057
12550,ITA,1934,0.055
12551,ITA,1935,0.055
12552,ITA,1936,0.055
12553,ITA,1937,0.055
12554,ITA,1938,0.055
12555,ITA,1939,0.055
12556,ITA,1940,0.055
12557,ITA,1941,0.055
12558,ITA,1942,0.055
12559,ITA,1943,0.053
12560,ITA,1944,0.1
12561,ITA,1945,0.133
12562,ITA,1946,0.435
12563,ITA,1947,0.639
12564,ITA,1948,0.63
12565,ITA,1949,0.683
12566,ITA,1950,0.683
12567,ITA,1951,0.683
12568,ITA,1952,0.683
12569,ITA,1953,0.693
12570,ITA,1954,0.7
12571,ITA,1955,0.7
12572,ITA,1956,0.714
12573,ITA,1957,0.714
12574,ITA,1958,0.715
12575,ITA,1959,0.716
12576,ITA,1960,0.733
12577,ITA,1961,0.735
12578,ITA,1962,0.735
12579,ITA,1963,0.737
12580,ITA,1964,0.739
12581,ITA,1965,0.739
12582,ITA,1966,0.739
12583,ITA,1967,0.739
12584,ITA,1968,0.738
12585,ITA,1969,0.745
12586,ITA,1970,0.755
12587,ITA,1971,0.756
12588,ITA,1972,0.755
12589,ITA,1973,0.749
12590,ITA,1974,0.749
12591,ITA,1975,0.752
12592,ITA,1976,0.763
12593,ITA,1977,0.771
12594,ITA,1978,0.771
12595,ITA,1979,0.77
12596,ITA,1980,0.797
12597,ITA,1981,0.808
12598,ITA,1982,0.808
12599,ITA,1983,0.81
12600,ITA,1984,0.826
12601,ITA,1985,0.826
12602,ITA,1986,0.826
12603,ITA,1987,0.824
12604,ITA,1988,0.822
12605,ITA,1989,0.822
12606,ITA,1990,0.822
12607,ITA,1991,0.831
12608,ITA,1992,0.838
12609,ITA,1993,0.842
12610,ITA,1994,0.836
12611,ITA,1995,0.834
12612,ITA,1996,0.84
12613,ITA,1997,0.846
12614,ITA,1998,0.846
12615,ITA,1999,0.846
12616,ITA,2000,0.844
12617,ITA,2001,0.835
12618,ITA,2002,0.841
12619,ITA,2003,0.841
12620,ITA,2004,0.841
12621,ITA,2005,0.848
12622,ITA,2006,0.858
12623,ITA,2007,0.865
12624,ITA,2008,0.857
12625,ITA,2009,0.855
12626,ITA,2010,0.854
12627,ITA,2011,0.86
12628,ITA,2012,0.87
12629,ITA,2013,0.866
12630,ITA,2014,0.867
12631,ITA,2015,0.867
12632,ITA,2016,0.872
12633,ITA,2017,0.867
12634,ITA,2018,0.868
12635,ITA,2019,0.856
12636,ITA,2020,0.854
12637,ITA,2021,0.849
12638,ITA,2022,0.844
12639,JOR,1922,0.064
12640,JOR,1923,0.066
12641,JOR,1924,0.097
12642,JOR,1925,0.097
12643,JOR,1926,0.097
12644,JOR,1927,0.097
12645,JOR,1928,0.097
12646,JOR,1929,0.099
12647,JOR,1930,0.099
12648,JOR,1931,0.099
12649,JOR,1932,0.099
12650,JOR,1933,0.099
12651,JOR,1934,0.099
12652,JOR,1935,0.099
12653,JOR,1936,0.099
12654,JOR,1937,0.099
12655,JOR,1938,0.099
12656,JOR,1939,0.099
12657,JOR,1940,0.098
12658,JOR,1941,0.098
12659,JOR,1942,0.098
12660,JOR,1943,0.098
12661,JOR,1944,0.098
12662,JOR,1945,0.098
12663,JOR,1946,0.099
12664,JOR,1947,0.105
12665,JOR,1948,0.128
12666,JOR,1949,0.128
12667,JOR,1950,0.128
12668,JOR,1951,0.131
12669,JOR,1952,0.17
12670,JOR,1953,0.169
12671,JOR,1954,0.158
12672,JOR,1955,0.165
12673,JOR,1956,0.166
12674,JOR,1957,0.14
12675,JOR,1958,0.139
12676,JOR,1959,0.139
12677,JOR,1960,0.139
12678,JOR,1961,0.136
12679,JOR,1962,0.125
12680,JOR,1963,0.124
12681,JOR,1964,0.124
12682,JOR,1965,0.124
12683,JOR,1966,0.124
12684,JOR,1967,0.125
12685,JOR,1968,0.123
12686,JOR,1969,0.123
12687,JOR,1970,0.123
12688,JOR,1971,0.121
12689,JOR,1972,0.121
12690,JOR,1973,0.121
12691,JOR,1974,0.121
12692,JOR,1975,0.128
12693,JOR,1976,0.128
12694,JOR,1977,0.128
12695,JOR,1978,0.128
12696,JOR,1979,0.128
12697,JOR,1980,0.127
12698,JOR,1981,0.127
12699,JOR,1982,0.127
12700,JOR,1983,0.127
12701,JOR,1984,0.127
12702,JOR,1985,0.127
12703,JOR,1986,0.127
12704,JOR,1987,0.127
12705,JOR,1988,0.128
12706,JOR,1989,0.148
12707,JOR,1990,0.222
12708,JOR,1991,0.223
12709,JOR,1992,0.232
12710,JOR,1993,0.238
12711,JOR,1994,0.231
12712,JOR,1995,0.231
12713,JOR,1996,0.231
12714,JOR,1997,0.228
12715,JOR,1998,0.228
12716,JOR,1999,0.226
12717,JOR,2000,0.189
12718,JOR,2001,0.188
12719,JOR,2002,0.188
12720,JOR,2003,0.211
12721,JOR,2004,0.231
12722,JOR,2005,0.231
12723,JOR,2006,0.232
12724,JOR,2007,0.232
12725,JOR,2008,0.236
12726,JOR,2009,0.237
12727,JOR,2010,0.243
12728,JOR,2011,0.249
12729,JOR,2012,0.248
12730,JOR,2013,0.256
12731,JOR,2014,0.257
12732,JOR,2015,0.257
12733,JOR,2016,0.242
12734,JOR,2017,0.263
12735,JOR,2018,0.262
12736,JOR,2019,0.262
12737,JOR,2020,0.261
12738,JOR,2021,0.259
12739,JOR,2022,0.259
12740,LVA,1920,0.378
12741,LVA,1921,0.378
12742,LVA,1922,0.433
12743,LVA,1923,0.742
12744,LVA,1924,0.752
12745,LVA,1925,0.751
12746,LVA,1926,0.749
12747,LVA,1927,0.749
12748,LVA,1928,0.747
12749,LVA,1929,0.742
12750,LVA,1930,0.742
12751,LVA,1931,0.742
12752,LVA,1932,0.742
12753,LVA,1933,0.742
12754,LVA,1934,0.301
12755,LVA,1935,0.138
12756,LVA,1936,0.136
12757,LVA,1937,0.136
12758,LVA,1938,0.135
12759,LVA,1939,0.135
12760,LVA,1990,0.558
12761,LVA,1991,0.6
12762,LVA,1992,0.682
12763,LVA,1993,0.75
12764,LVA,1994,0.797
12765,LVA,1995,0.801
12766,LVA,1996,0.797
12767,LVA,1997,0.813
12768,LVA,1998,0.812
12769,LVA,1999,0.81
12770,LVA,2000,0.81
12771,LVA,2001,0.81
12772,LVA,2002,0.809
12773,LVA,2003,0.817
12774,LVA,2004,0.817
12775,LVA,2005,0.817
12776,LVA,2006,0.805
12777,LVA,2007,0.773
12778,LVA,2008,0.773
12779,LVA,2009,0.775
12780,LVA,2010,0.781
12781,LVA,2011,0.806
12782,LVA,2012,0.813
12783,LVA,2013,0.825
12784,LVA,2014,0.829
12785,LVA,2015,0.835
12786,LVA,2016,0.826
12787,LVA,2017,0.819
12788,LVA,2018,0.825
12789,LVA,2019,0.831
12790,LVA,2020,0.823
12791,LVA,2021,0.824
12792,LVA,2022,0.821
12793,LSO,1900,0.042
12794,LSO,1901,0.042
12795,LSO,1902,0.042
12796,LSO,1903,0.042
12797,LSO,1904,0.042
12798,LSO,1905,0.042
12799,LSO,1906,0.042
12800,LSO,1907,0.042
12801,LSO,1908,0.042
12802,LSO,1909,0.042
12803,LSO,1910,0.042
12804,LSO,1911,0.042
12805,LSO,1912,0.042
12806,LSO,1913,0.042
12807,LSO,1914,0.042
12808,LSO,1915,0.042
12809,LSO,1916,0.042
12810,LSO,1917,0.042
12811,LSO,1918,0.042
12812,LSO,1919,0.042
12813,LSO,1920,0.042
12814,LSO,1921,0.042
12815,LSO,1922,0.042
12816,LSO,1923,0.042
12817,LSO,1924,0.042
12818,LSO,1925,0.042
12819,LSO,1926,0.042
12820,LSO,1927,0.042
12821,LSO,1928,0.042
12822,LSO,1929,0.042
12823,LSO,1930,0.042
12824,LSO,1931,0.042
12825,LSO,1932,0.042
12826,LSO,1933,0.042
12827,LSO,1934,0.042
12828,LSO,1935,0.042
12829,LSO,1936,0.042
12830,LSO,1937,0.042
12831,LSO,1938,0.042
12832,LSO,1939,0.042
12833,LSO,1940,0.042
12834,LSO,1941,0.042
12835,LSO,1942,0.042
12836,LSO,1943,0.042
12837,LSO,1944,0.042
12838,LSO,1945,0.042
12839,LSO,1946,0.042
12840,LSO,1947,0.042
12841,LSO,1948,0.042
12842,LSO,1949,0.042
12843,LSO,1950,0.052
12844,LSO,1951,0.052
12845,LSO,1952,0.073
12846,LSO,1953,0.073
12847,LSO,1954,0.073
12848,LSO,1955,0.073
12849,LSO,1956,0.073
12850,LSO,1957,0.073
12851,LSO,1958,0.073
12852,LSO,1959,0.073
12853,LSO,1960,0.088
12854,LSO,1961,0.088
12855,LSO,1962,0.088
12856,LSO,1963,0.088
12857,LSO,1964,0.088
12858,LSO,1965,0.206
12859,LSO,1966,0.27
12860,LSO,1967,0.352
12861,LSO,1968,0.352
12862,LSO,1969,0.186
12863,LSO,1970,0.143
12864,LSO,1971,0.115
12865,LSO,1972,0.115
12866,LSO,1973,0.115
12867,LSO,1974,0.115
12868,LSO,1975,0.115
12869,LSO,1976,0.115
12870,LSO,1977,0.115
12871,LSO,1978,0.117
12872,LSO,1979,0.122
12873,LSO,1980,0.122
12874,LSO,1981,0.122
12875,LSO,1982,0.124
12876,LSO,1983,0.123
12877,LSO,1984,0.123
12878,LSO,1985,0.125
12879,LSO,1986,0.118
12880,LSO,1987,0.125
12881,LSO,1988,0.126
12882,LSO,1989,0.126
12883,LSO,1990,0.156
12884,LSO,1991,0.158
12885,LSO,1992,0.158
12886,LSO,1993,0.503
12887,LSO,1994,0.472
12888,LSO,1995,0.314
12889,LSO,1996,0.314
12890,LSO,1997,0.314
12891,LSO,1998,0.373
12892,LSO,1999,0.317
12893,LSO,2000,0.317
12894,LSO,2001,0.317
12895,LSO,2002,0.503
12896,LSO,2003,0.624
12897,LSO,2004,0.624
12898,LSO,2005,0.624
12899,LSO,2006,0.624
12900,LSO,2007,0.579
12901,LSO,2008,0.572
12902,LSO,2009,0.572
12903,LSO,2010,0.578
12904,LSO,2011,0.582
12905,LSO,2012,0.589
12906,LSO,2013,0.626
12907,LSO,2014,0.628
12908,LSO,2015,0.602
12909,LSO,2016,0.585
12910,LSO,2017,0.509
12911,LSO,2018,0.6
12912,LSO,2019,0.629
12913,LSO,2020,0.634
12914,LSO,2021,0.625
12915,LSO,2022,0.641
12916,LBR,1821,0.032
12917,LBR,1822,0.032
12918,LBR,1823,0.032
12919,LBR,1824,0.032
12920,LBR,1825,0.032
12921,LBR,1826,0.032
12922,LBR,1827,0.032
12923,LBR,1828,0.032
12924,LBR,1829,0.032
12925,LBR,1830,0.032
12926,LBR,1831,0.032
12927,LBR,1832,0.032
12928,LBR,1833,0.032
12929,LBR,1834,0.032
12930,LBR,1835,0.032
12931,LBR,1836,0.032
12932,LBR,1837,0.032
12933,LBR,1838,0.032
12934,LBR,1839,0.032
12935,LBR,1840,0.032
12936,LBR,1841,0.032
12937,LBR,1842,0.032
12938,LBR,1843,0.032
12939,LBR,1844,0.032
12940,LBR,1845,0.032
12941,LBR,1846,0.032
12942,LBR,1847,0.059
12943,LBR,1848,0.248
12944,LBR,1849,0.244
12945,LBR,1850,0.242
12946,LBR,1851,0.247
12947,LBR,1852,0.25
12948,LBR,1853,0.247
12949,LBR,1854,0.245
12950,LBR,1855,0.247
12951,LBR,1856,0.248
12952,LBR,1857,0.245
12953,LBR,1858,0.244
12954,LBR,1859,0.243
12955,LBR,1860,0.243
12956,LBR,1861,0.244
12957,LBR,1862,0.244
12958,LBR,1863,0.244
12959,LBR,1864,0.244
12960,LBR,1865,0.242
12961,LBR,1866,0.241
12962,LBR,1867,0.23
12963,LBR,1868,0.225
12964,LBR,1869,0.221
12965,LBR,1870,0.228
12966,LBR,1871,0.228
12967,LBR,1872,0.229
12968,LBR,1873,0.224
12969,LBR,1874,0.222
12970,LBR,1875,0.223
12971,LBR,1876,0.223
12972,LBR,1877,0.227
12973,LBR,1878,0.229
12974,LBR,1879,0.223
12975,LBR,1880,0.22
12976,LBR,1881,0.235
12977,LBR,1882,0.242
12978,LBR,1883,0.245
12979,LBR,1884,0.246
12980,LBR,1885,0.245
12981,LBR,1886,0.245
12982,LBR,1887,0.23
12983,LBR,1888,0.23
12984,LBR,1889,0.228
12985,LBR,1890,0.227
12986,LBR,1891,0.239
12987,LBR,1892,0.245
12988,LBR,1893,0.238
12989,LBR,1894,0.234
12990,LBR,1895,0.223
12991,LBR,1896,0.218
12992,LBR,1897,0.218
12993,LBR,1898,0.218
12994,LBR,1899,0.218
12995,LBR,1900,0.198
12996,LBR,1901,0.222
12997,LBR,1902,0.222
12998,LBR,1903,0.222
12999,LBR,1904,0.222
13000,LBR,1905,0.22
13001,LBR,1906,0.22
13002,LBR,1907,0.219
13003,LBR,1908,0.226
13004,LBR,1909,0.226
13005,LBR,1910,0.225
13006,LBR,1911,0.228
13007,LBR,1912,0.228
13008,LBR,1913,0.228
13009,LBR,1914,0.228
13010,LBR,1915,0.224
13011,LBR,1916,0.224
13012,LBR,1917,0.224
13013,LBR,1918,0.224
13014,LBR,1919,0.222
13015,LBR,1920,0.222
13016,LBR,1921,0.222
13017,LBR,1922,0.222
13018,LBR,1923,0.212
13019,LBR,1924,0.212
13020,LBR,1925,0.212
13021,LBR,1926,0.212
13022,LBR,1927,0.209
13023,LBR,1928,0.207
13024,LBR,1929,0.207
13025,LBR,1930,0.207
13026,LBR,1931,0.223
13027,LBR,1932,0.219
13028,LBR,1933,0.219
13029,LBR,1934,0.218
13030,LBR,1935,0.218
13031,LBR,1936,0.218
13032,LBR,1937,0.218
13033,LBR,1938,0.218
13034,LBR,1939,0.216
13035,LBR,1940,0.216
13036,LBR,1941,0.216
13037,LBR,1942,0.216
13038,LBR,1943,0.213
13039,LBR,1944,0.192
13040,LBR,1945,0.182
13041,LBR,1946,0.182
13042,LBR,1947,0.182
13043,LBR,1948,0.248
13044,LBR,1949,0.248
13045,LBR,1950,0.246
13046,LBR,1951,0.206
13047,LBR,1952,0.194
13048,LBR,1953,0.194
13049,LBR,1954,0.194
13050,LBR,1955,0.188
13051,LBR,1956,0.187
13052,LBR,1957,0.187
13053,LBR,1958,0.187
13054,LBR,1959,0.19
13055,LBR,1960,0.192
13056,LBR,1961,0.192
13057,LBR,1962,0.192
13058,LBR,1963,0.189
13059,LBR,1964,0.188
13060,LBR,1965,0.188
13061,LBR,1966,0.188
13062,LBR,1967,0.188
13063,LBR,1968,0.188
13064,LBR,1969,0.188
13065,LBR,1970,0.188
13066,LBR,1971,0.199
13067,LBR,1972,0.222
13068,LBR,1973,0.222
13069,LBR,1974,0.222
13070,LBR,1975,0.221
13071,LBR,1976,0.218
13072,LBR,1977,0.218
13073,LBR,1978,0.218
13074,LBR,1979,0.218
13075,LBR,1980,0.123
13076,LBR,1981,0.092
13077,LBR,1982,0.092
13078,LBR,1983,0.092
13079,LBR,1984,0.099
13080,LBR,1985,0.121
13081,LBR,1986,0.241
13082,LBR,1987,0.241
13083,LBR,1988,0.234
13084,LBR,1989,0.224
13085,LBR,1990,0.168
13086,LBR,1991,0.202
13087,LBR,1992,0.202
13088,LBR,1993,0.206
13089,LBR,1994,0.172
13090,LBR,1995,0.169
13091,LBR,1996,0.153
13092,LBR,1997,0.243
13093,LBR,1998,0.354
13094,LBR,1999,0.35
13095,LBR,2000,0.349
13096,LBR,2001,0.345
13097,LBR,2002,0.345
13098,LBR,2003,0.307
13099,LBR,2004,0.241
13100,LBR,2005,0.277
13101,LBR,2006,0.65
13102,LBR,2007,0.662
13103,LBR,2008,0.662
13104,LBR,2009,0.66
13105,LBR,2010,0.672
13106,LBR,2011,0.667
13107,LBR,2012,0.647
13108,LBR,2013,0.621
13109,LBR,2014,0.615
13110,LBR,2015,0.616
13111,LBR,2016,0.62
13112,LBR,2017,0.628
13113,LBR,2018,0.629
13114,LBR,2019,0.627
13115,LBR,2020,0.639
13116,LBR,2021,0.634
13117,LBR,2022,0.634
13118,MWI,1900,0.01
13119,MWI,1901,0.01
13120,MWI,1902,0.01
13121,MWI,1903,0.01
13122,MWI,1904,0.01
13123,MWI,1905,0.01
13124,MWI,1906,0.01
13125,MWI,1907,0.01
13126,MWI,1908,0.01
13127,MWI,1909,0.01
13128,MWI,1910,0.01
13129,MWI,1911,0.01
13130,MWI,1912,0.01
13131,MWI,1913,0.01
13132,MWI,1914,0.01
13133,MWI,1915,0.01
13134,MWI,1916,0.01
13135,MWI,1917,0.01
13136,MWI,1918,0.01
13137,MWI,1919,0.01
13138,MWI,1920,0.01
13139,MWI,1921,0.01
13140,MWI,1922,0.01
13141,MWI,1923,0.01
13142,MWI,1924,0.01
13143,MWI,1925,0.01
13144,MWI,1926,0.01
13145,MWI,1927,0.01
13146,MWI,1928,0.01
13147,MWI,1929,0.01
13148,MWI,1930,0.01
13149,MWI,1931,0.01
13150,MWI,1932,0.01
13151,MWI,1933,0.01
13152,MWI,1934,0.01
13153,MWI,1935,0.01
13154,MWI,1936,0.01
13155,MWI,1937,0.01
13156,MWI,1938,0.01
13157,MWI,1939,0.01
13158,MWI,1940,0.01
13159,MWI,1941,0.01
13160,MWI,1942,0.01
13161,MWI,1943,0.01
13162,MWI,1944,0.012
13163,MWI,1945,0.012
13164,MWI,1946,0.012
13165,MWI,1947,0.012
13166,MWI,1948,0.012
13167,MWI,1949,0.012
13168,MWI,1950,0.012
13169,MWI,1951,0.012
13170,MWI,1952,0.012
13171,MWI,1953,0.012
13172,MWI,1954,0.012
13173,MWI,1955,0.013
13174,MWI,1956,0.013
13175,MWI,1957,0.013
13176,MWI,1958,0.014
13177,MWI,1959,0.016
13178,MWI,1960,0.04
13179,MWI,1961,0.119
13180,MWI,1962,0.179
13181,MWI,1963,0.238
13182,MWI,1964,0.275
13183,MWI,1965,0.238
13184,MWI,1966,0.212
13185,MWI,1967,0.211
13186,MWI,1968,0.211
13187,MWI,1969,0.211
13188,MWI,1970,0.211
13189,MWI,1971,0.211
13190,MWI,1972,0.211
13191,MWI,1973,0.211
13192,MWI,1974,0.211
13193,MWI,1975,0.211
13194,MWI,1976,0.182
13195,MWI,1977,0.163
13196,MWI,1978,0.165
13197,MWI,1979,0.168
13198,MWI,1980,0.168
13199,MWI,1981,0.168
13200,MWI,1982,0.168
13201,MWI,1983,0.168
13202,MWI,1984,0.168
13203,MWI,1985,0.168
13204,MWI,1986,0.168
13205,MWI,1987,0.168
13206,MWI,1988,0.168
13207,MWI,1989,0.168
13208,MWI,1990,0.168
13209,MWI,1991,0.168
13210,MWI,1992,0.189
13211,MWI,1993,0.254
13212,MWI,1994,0.46
13213,MWI,1995,0.563
13214,MWI,1996,0.561
13215,MWI,1997,0.561
13216,MWI,1998,0.561
13217,MWI,1999,0.507
13218,MWI,2000,0.474
13219,MWI,2001,0.474
13220,MWI,2002,0.474
13221,MWI,2003,0.474
13222,MWI,2004,0.455
13223,MWI,2005,0.44
13224,MWI,2006,0.445
13225,MWI,2007,0.445
13226,MWI,2008,0.445
13227,MWI,2009,0.494
13228,MWI,2010,0.518
13229,MWI,2011,0.515
13230,MWI,2012,0.536
13231,MWI,2013,0.556
13232,MWI,2014,0.538
13233,MWI,2015,0.533
13234,MWI,2016,0.536
13235,MWI,2017,0.544
13236,MWI,2018,0.532
13237,MWI,2019,0.479
13238,MWI,2020,0.556
13239,MWI,2021,0.619
13240,MWI,2022,0.642
13241,MDV,1900,0.016
13242,MDV,1901,0.016
13243,MDV,1902,0.016
13244,MDV,1903,0.016
13245,MDV,1904,0.016
13246,MDV,1905,0.016
13247,MDV,1906,0.016
13248,MDV,1907,0.016
13249,MDV,1908,0.016
13250,MDV,1909,0.016
13251,MDV,1910,0.016
13252,MDV,1911,0.016
13253,MDV,1912,0.016
13254,MDV,1913,0.016
13255,MDV,1914,0.016
13256,MDV,1915,0.016
13257,MDV,1916,0.016
13258,MDV,1917,0.016
13259,MDV,1918,0.016
13260,MDV,1919,0.016
13261,MDV,1920,0.016
13262,MDV,1921,0.016
13263,MDV,1922,0.016
13264,MDV,1923,0.016
13265,MDV,1924,0.016
13266,MDV,1925,0.016
13267,MDV,1926,0.016
13268,MDV,1927,0.016
13269,MDV,1928,0.016
13270,MDV,1929,0.016
13271,MDV,1930,0.016
13272,MDV,1931,0.016
13273,MDV,1932,0.016
13274,MDV,1933,0.078
13275,MDV,1934,0.093
13276,MDV,1935,0.14
13277,MDV,1936,0.14
13278,MDV,1937,0.14
13279,MDV,1938,0.14
13280,MDV,1939,0.14
13281,MDV,1940,0.14
13282,MDV,1941,0.131
13283,MDV,1942,0.131
13284,MDV,1943,0.131
13285,MDV,1944,0.131
13286,MDV,1945,0.131
13287,MDV,1946,0.131
13288,MDV,1947,0.131
13289,MDV,1948,0.131
13290,MDV,1949,0.131
13291,MDV,1950,0.131
13292,MDV,1951,0.131
13293,MDV,1952,0.131
13294,MDV,1953,0.13
13295,MDV,1954,0.13
13296,MDV,1955,0.131
13297,MDV,1956,0.131
13298,MDV,1957,0.131
13299,MDV,1958,0.131
13300,MDV,1959,0.131
13301,MDV,1960,0.131
13302,MDV,1961,0.131
13303,MDV,1962,0.131
13304,MDV,1963,0.131
13305,MDV,1964,0.131
13306,MDV,1965,0.131
13307,MDV,1966,0.13
13308,MDV,1967,0.13
13309,MDV,1968,0.142
13310,MDV,1969,0.172
13311,MDV,1970,0.17
13312,MDV,1971,0.17
13313,MDV,1972,0.17
13314,MDV,1973,0.171
13315,MDV,1974,0.172
13316,MDV,1975,0.171
13317,MDV,1976,0.171
13318,MDV,1977,0.171
13319,MDV,1978,0.164
13320,MDV,1979,0.156
13321,MDV,1980,0.155
13322,MDV,1981,0.155
13323,MDV,1982,0.155
13324,MDV,1983,0.155
13325,MDV,1984,0.154
13326,MDV,1985,0.157
13327,MDV,1986,0.157
13328,MDV,1987,0.157
13329,MDV,1988,0.156
13330,MDV,1989,0.157
13331,MDV,1990,0.169
13332,MDV,1991,0.161
13333,MDV,1992,0.161
13334,MDV,1993,0.161
13335,MDV,1994,0.158
13336,MDV,1995,0.16
13337,MDV,1996,0.16
13338,MDV,1997,0.16
13339,MDV,1998,0.161
13340,MDV,1999,0.158
13341,MDV,2000,0.16
13342,MDV,2001,0.161
13343,MDV,2002,0.162
13344,MDV,2003,0.172
13345,MDV,2004,0.178
13346,MDV,2005,0.289
13347,MDV,2006,0.306
13348,MDV,2007,0.311
13349,MDV,2008,0.473
13350,MDV,2009,0.619
13351,MDV,2010,0.617
13352,MDV,2011,0.614
13353,MDV,2012,0.552
13354,MDV,2013,0.45
13355,MDV,2014,0.409
13356,MDV,2015,0.381
13357,MDV,2016,0.359
13358,MDV,2017,0.352
13359,MDV,2018,0.39
13360,MDV,2019,0.594
13361,MDV,2020,0.595
13362,MDV,2021,0.597
13363,MDV,2022,0.583
13364,MNG,1911,0.016
13365,MNG,1912,0.016
13366,MNG,1913,0.016
13367,MNG,1914,0.016
13368,MNG,1915,0.016
13369,MNG,1916,0.016
13370,MNG,1917,0.016
13371,MNG,1918,0.016
13372,MNG,1919,0.016
13373,MNG,1920,0.016
13374,MNG,1921,0.015
13375,MNG,1922,0.013
13376,MNG,1923,0.012
13377,MNG,1924,0.068
13378,MNG,1925,0.098
13379,MNG,1926,0.098
13380,MNG,1927,0.098
13381,MNG,1928,0.098
13382,MNG,1929,0.098
13383,MNG,1930,0.098
13384,MNG,1931,0.098
13385,MNG,1932,0.098
13386,MNG,1933,0.098
13387,MNG,1934,0.098
13388,MNG,1935,0.098
13389,MNG,1936,0.096
13390,MNG,1937,0.096
13391,MNG,1938,0.096
13392,MNG,1939,0.096
13393,MNG,1940,0.082
13394,MNG,1941,0.067
13395,MNG,1942,0.067
13396,MNG,1943,0.067
13397,MNG,1944,0.067
13398,MNG,1945,0.073
13399,MNG,1946,0.073
13400,MNG,1947,0.074
13401,MNG,1948,0.074
13402,MNG,1949,0.074
13403,MNG,1950,0.074
13404,MNG,1951,0.092
13405,MNG,1952,0.164
13406,MNG,1953,0.169
13407,MNG,1954,0.17
13408,MNG,1955,0.171
13409,MNG,1956,0.171
13410,MNG,1957,0.171
13411,MNG,1958,0.171
13412,MNG,1959,0.171
13413,MNG,1960,0.175
13414,MNG,1961,0.176
13415,MNG,1962,0.176
13416,MNG,1963,0.176
13417,MNG,1964,0.175
13418,MNG,1965,0.175
13419,MNG,1966,0.176
13420,MNG,1967,0.177
13421,MNG,1968,0.177
13422,MNG,1969,0.176
13423,MNG,1970,0.175
13424,MNG,1971,0.175
13425,MNG,1972,0.175
13426,MNG,1973,0.177
13427,MNG,1974,0.179
13428,MNG,1975,0.179
13429,MNG,1976,0.179
13430,MNG,1977,0.179
13431,MNG,1978,0.179
13432,MNG,1979,0.179
13433,MNG,1980,0.179
13434,MNG,1981,0.179
13435,MNG,1982,0.18
13436,MNG,1983,0.18
13437,MNG,1984,0.18
13438,MNG,1985,0.18
13439,MNG,1986,0.18
13440,MNG,1987,0.18
13441,MNG,1988,0.18
13442,MNG,1989,0.185
13443,MNG,1990,0.39
13444,MNG,1991,0.571
13445,MNG,1992,0.682
13446,MNG,1993,0.714
13447,MNG,1994,0.714
13448,MNG,1995,0.714
13449,MNG,1996,0.717
13450,MNG,1997,0.725
13451,MNG,1998,0.725
13452,MNG,1999,0.725
13453,MNG,2000,0.688
13454,MNG,2001,0.671
13455,MNG,2002,0.68
13456,MNG,2003,0.68
13457,MNG,2004,0.682
13458,MNG,2005,0.681
13459,MNG,2006,0.692
13460,MNG,2007,0.692
13461,MNG,2008,0.673
13462,MNG,2009,0.674
13463,MNG,2010,0.684
13464,MNG,2011,0.689
13465,MNG,2012,0.688
13466,MNG,2013,0.688
13467,MNG,2014,0.693
13468,MNG,2015,0.679
13469,MNG,2016,0.674
13470,MNG,2017,0.668
13471,MNG,2018,0.655
13472,MNG,2019,0.655
13473,MNG,2020,0.646
13474,MNG,2021,0.626
13475,MNG,2022,0.566
13476,MAR,1789,0.013
13477,MAR,1790,0.012
13478,MAR,1791,0.012
13479,MAR,1792,0.012
13480,MAR,1793,0.013
13481,MAR,1794,0.013
13482,MAR,1795,0.013
13483,MAR,1796,0.013
13484,MAR,1797,0.013
13485,MAR,1798,0.013
13486,MAR,1799,0.013
13487,MAR,1800,0.012
13488,MAR,1801,0.012
13489,MAR,1802,0.012
13490,MAR,1803,0.012
13491,MAR,1804,0.012
13492,MAR,1805,0.012
13493,MAR,1806,0.012
13494,MAR,1807,0.012
13495,MAR,1808,0.012
13496,MAR,1809,0.012
13497,MAR,1810,0.012
13498,MAR,1811,0.012
13499,MAR,1812,0.012
13500,MAR,1813,0.012
13501,MAR,1814,0.012
13502,MAR,1815,0.012
13503,MAR,1816,0.012
13504,MAR,1817,0.012
13505,MAR,1818,0.012
13506,MAR,1819,0.012
13507,MAR,1820,0.012
13508,MAR,1821,0.012
13509,MAR,1822,0.013
13510,MAR,1823,0.013
13511,MAR,1824,0.013
13512,MAR,1825,0.013
13513,MAR,1826,0.013
13514,MAR,1827,0.013
13515,MAR,1828,0.013
13516,MAR,1829,0.013
13517,MAR,1830,0.013
13518,MAR,1831,0.013
13519,MAR,1832,0.013
13520,MAR,1833,0.013
13521,MAR,1834,0.013
13522,MAR,1835,0.013
13523,MAR,1836,0.013
13524,MAR,1837,0.013
13525,MAR,1838,0.013
13526,MAR,1839,0.013
13527,MAR,1840,0.013
13528,MAR,1841,0.013
13529,MAR,1842,0.013
13530,MAR,1843,0.013
