,iso3,year,ideal
5956,NGA,1970,-0.9502587
5957,NGA,1971,-0.3073103
5958,NGA,1972,-0.5992625
5959,NGA,1973,-0.2774514
5960,NGA,1974,-0.03517464
5961,NGA,1975,-0.4880325
5962,NGA,1976,-0.7745473
5963,NGA,1977,-0.2273817
5964,NGA,1978,-0.1111803
5965,NGA,1979,-0.07955071
5966,NGA,1980,-0.1589996
5967,NGA,1981,-0.1476881
5968,NGA,1982,-0.1777642
5969,NGA,1983,-0.2815723
5970,NGA,1984,-0.4162711
5971,NGA,1985,-0.3827466
5972,NGA,1986,-0.4027966
5973,NGA,1987,-0.5234108
5974,NGA,1988,-0.2862351
5975,NGA,1989,-0.6123614
5976,NGA,1990,-0.7512695
5977,NGA,1991,-0.7559761
5978,NGA,1992,-0.761504
5979,NGA,1993,-0.3896244
5980,NGA,1994,-0.5703017
5981,NGA,1995,-1.333291
5982,NGA,1996,-1.521137
5983,NGA,1997,-1.553113
5984,NGA,1998,-1.192058
5985,NGA,1999,-0.4936539
5986,NGA,2000,-0.6920885
5987,NGA,2001,-0.6487411
5988,NGA,2002,-0.7594968
5989,NGA,2003,-0.6079943
5990,NGA,2004,-0.8972236
5991,NGA,2005,-0.498096
5992,NGA,2006,-0.3224069
5993,NGA,2007,-0.4156247
5994,NGA,2008,-0.4771271
5995,NGA,2009,-0.6994363
5996,NGA,2010,-0.4833908
5997,NGA,2011,-0.5035428
5998,NGA,2012,-0.6261688
5999,NGA,2013,-0.6601697
6000,NGA,2014,-0.7401209
6001,NGA,2015,-0.9409119
6002,NGA,2016,-0.8488075
6003,NGA,2017,-0.5276859
6004,NGA,2018,-0.4472101
6005,NGA,2019,-0.4128588
6006,NGA,2020,-0.3008865
6007,NGA,2021,-0.6036473
6008,NGA,2022,-0.726885
6009,GAB,1960,0.5387385
6010,GAB,1961,0.0659927
6011,GAB,1962,0.1352988
6012,GAB,1963,0.3120075
6013,GAB,1965,0.1009351
6014,GAB,1966,-0.06110397
6015,GAB,1967,0.0309323
6016,GAB,1968,0.5191156
6017,GAB,1969,0.9595105
6018,GAB,1970,0.7242521
6019,GAB,1971,0.4620977
6020,GAB,1972,0.2462092
6021,GAB,1973,-0.2488159
6022,GAB,1974,-0.3544422
6023,GAB,1975,0.614563
6024,GAB,1976,0.3261214
6025,GAB,1977,-0.190548
6026,GAB,1978,0.4575402
6027,GAB,1979,0.3004513
6028,GAB,1980,0.2881673
6029,GAB,1981,0.1568403
6030,GAB,1982,-0.09802094
6031,GAB,1983,-0.174958
6032,GAB,1984,-0.125556
6033,GAB,1985,-0.07582873
6034,GAB,1986,0.05082352
6035,GAB,1987,-0.2825543
6036,GAB,1988,-0.3034253
6037,GAB,1989,-0.5573948
6038,GAB,1990,-0.4170807
6039,GAB,1991,-0.576118
6040,GAB,1992,-0.5903944
6041,GAB,1993,-0.155373
6042,GAB,1994,-0.1976794
6043,GAB,1995,-0.2273554
6044,GAB,1996,-0.5794194
6045,GAB,1997,-0.7383851
6046,GAB,1998,-0.1518893
6047,GAB,1999,-0.7313639
6048,GAB,2000,-0.7480947
6049,GAB,2001,-0.5660022
6050,GAB,2002,-0.6346194
6051,GAB,2003,-0.8091201
6052,GAB,2004,-0.708567
6053,GAB,2005,-0.8211403
6054,GAB,2006,-0.8468759
6055,GAB,2007,-0.75499
6056,GAB,2008,-0.6982773
6057,GAB,2009,-0.7284093
6058,GAB,2010,-0.5537461
6059,GAB,2011,-0.486942
6060,GAB,2012,-0.3087716
6061,GAB,2013,-0.5888769
6062,GAB,2014,-0.3400527
6063,GAB,2015,-0.4937519
6064,GAB,2016,-0.4143889
6065,GAB,2017,-0.4222853
6066,GAB,2018,-0.3403816
6067,GAB,2019,-0.6979472
6068,GAB,2020,-0.5662567
6069,GAB,2021,-0.2234797
6070,GAB,2022,-0.6060306
6071,CAF,1960,0.3411768
6072,CAF,1961,0.02024728
6073,CAF,1962,-0.2287212
6074,CAF,1963,0.4669039
6075,CAF,1965,0.1532894
6076,CAF,1966,0.3346685
6077,CAF,1967,-0.1168723
6078,CAF,1968,0.5103727
6079,CAF,1969,0.1190993
6080,CAF,1970,-0.08305789
6081,CAF,1971,0.6058062
6082,CAF,1972,0.1934367
6083,CAF,1973,-0.05171548
6084,CAF,1974,-0.06320259
6085,CAF,1975,1.118827
6086,CAF,1976,0.6086363
6087,CAF,1977,0.4827153
6088,CAF,1978,0.3259181
6089,CAF,1979,0.5106185
6090,CAF,1980,0.4913534
6091,CAF,1981,0.3610222
6092,CAF,1982,-0.09326066
6093,CAF,1983,0.0009083054
6094,CAF,1984,-0.328765
6095,CAF,1985,-0.03770282
6096,CAF,1986,-0.02102979
6097,CAF,1987,0.2732151
6098,CAF,1988,0.1098873
6099,CAF,1989,0.08874304
6100,CAF,1990,0.006955859
6101,CAF,1991,-0.06227803
6102,CAF,1992,-0.2832908
6103,CAF,1993,-0.02173285
6104,CAF,1994,-0.01002122
6105,CAF,1998,-0.5289231
6106,CAF,2003,-0.4916046
6107,CAF,2004,-0.4867241
6108,CAF,2005,-0.2508695
6109,CAF,2006,-0.4001034
6110,CAF,2007,-0.5827917
6111,CAF,2008,-0.5426762
6112,CAF,2009,-0.5760589
6113,CAF,2010,-0.5857479
6114,CAF,2011,-0.2007595
6115,CAF,2012,-0.5133435
6116,CAF,2013,-0.4334566
6117,CAF,2014,0.01329684
6118,CAF,2015,-0.2168606
6119,CAF,2016,-0.298614
6120,CAF,2017,-0.1002958
6121,CAF,2018,-0.1582591
6122,CAF,2019,-0.0206178
6123,CAF,2020,-0.06597071
6124,CAF,2021,-0.5598346
6125,CAF,2022,-0.4693491
6126,TCD,1960,0.2779348
6127,TCD,1961,-0.1035307
6128,TCD,1962,-0.3293355
6129,TCD,1963,0.1968991
6130,TCD,1965,-0.1708362
6131,TCD,1966,-0.238882
6132,TCD,1967,-0.1567843
6133,TCD,1968,-0.008548903
6134,TCD,1969,-0.06935435
6135,TCD,1970,0.1759128
6136,TCD,1971,0.1710718
6137,TCD,1972,-0.01979436
6138,TCD,1973,-0.5211395
6139,TCD,1974,-0.4412069
6140,TCD,1975,-0.4223936
6141,TCD,1976,-0.2451437
6142,TCD,1977,-0.0724676
6143,TCD,1978,0.174876
6144,TCD,1979,0.1218472
6145,TCD,1980,-0.2128665
6146,TCD,1981,-0.4873381
6147,TCD,1982,-0.1471837
6148,TCD,1983,0.2536167
6149,TCD,1984,-0.02266619
6150,TCD,1985,-0.09424325
6151,TCD,1986,0.1749796
6152,TCD,1987,-0.1556436
6153,TCD,1988,-0.1766917
6154,TCD,1989,-0.3313788
6155,TCD,1990,-0.5260294
6156,TCD,1991,-0.6687522
6157,TCD,1992,-0.6035496
6158,TCD,1993,-0.7925208
6159,TCD,1995,-0.8119141
6160,TCD,1996,-0.8689855
6161,TCD,1997,-0.9212375
6162,TCD,1998,-0.6180946
6163,TCD,1999,-1.177886
6164,TCD,2000,-1.086162
6165,TCD,2001,-1.177718
6166,TCD,2002,-1.059954
6167,TCD,2003,-1.05361
6168,TCD,2004,-1.169979
6169,TCD,2005,-1.164454
6170,TCD,2006,-0.3217695
6171,TCD,2007,-0.5335167
6172,TCD,2008,-0.525019
6173,TCD,2009,-0.6370816
6174,TCD,2010,-0.623155
6175,TCD,2011,-0.5177663
6176,TCD,2012,-0.2503392
6177,TCD,2013,-0.592644
6178,TCD,2014,-0.2991068
6179,TCD,2015,-0.6794739
6180,TCD,2016,-0.734727
6181,TCD,2017,-0.6400626
6182,TCD,2018,-0.7222199
6183,TCD,2019,-0.60085
6184,TCD,2020,-0.5353702
6185,TCD,2021,-0.6075669
6186,TCD,2022,-0.3673535
6187,COG,1960,0.4431404
6188,COG,1961,-0.01727951
6189,COG,1962,-0.3245252
6190,COG,1963,0.1981056
6191,COG,1965,-1.36979
6192,COG,1966,-1.881918
6193,COG,1967,-0.8043542
6194,COG,1968,-1.267957
6195,COG,1969,-1.312232
6196,COG,1970,-1.076155
6197,COG,1971,-0.9788689
6198,COG,1972,-0.8965785
6199,COG,1973,-0.613953
6200,COG,1974,-0.4275539
6201,COG,1975,-0.6137342
6202,COG,1976,-0.5333844
6203,COG,1977,-0.6613591
6204,COG,1978,-0.9923563
6205,COG,1979,-0.7540218
6206,COG,1980,-0.8380097
6207,COG,1981,-0.7784614
6208,COG,1982,-0.8090839
6209,COG,1983,-0.8904922
6210,COG,1984,-0.8614192
6211,COG,1985,-0.7385595
6212,COG,1986,-0.7373892
6213,COG,1987,-0.8008128
6214,COG,1988,-0.8263911
6215,COG,1989,-0.7911099
6216,COG,1990,-0.5663869
6217,COG,1991,-0.09563907
6218,COG,1992,-0.01698506
6219,COG,1993,-0.2938169
6220,COG,1994,-0.4852396
6221,COG,1995,-0.2577363
6222,COG,1996,-0.4645069
6223,COG,1997,-0.6727936
6224,COG,1998,-0.5566148
6225,COG,1999,-0.8021839
6226,COG,2000,-0.8615206
6227,COG,2001,-0.9229208
6228,COG,2002,-0.8793808
6229,COG,2003,-0.7571558
6230,COG,2004,-0.8070037
6231,COG,2005,-0.8037396
6232,COG,2006,-0.6782809
6233,COG,2007,-0.5870019
6234,COG,2008,-0.6674329
6235,COG,2009,-0.6692315
6236,COG,2010,-0.5041796
6237,COG,2011,-0.6189563
6238,COG,2012,-0.5880225
6239,COG,2013,-0.6854661
6240,COG,2014,-0.7284566
6241,COG,2015,-0.7944589
6242,COG,2016,-0.7665911
6243,COG,2017,-0.7597365
6244,COG,2018,-0.6503709
6245,COG,2019,-0.7646579
6246,COG,2020,-0.5911668
6247,COG,2021,-0.6505058
6248,COG,2022,-0.4938809
6249,COD,1960,0.6233101
6250,COD,1961,-0.3299303
6251,COD,1962,-0.2420225
6252,COD,1963,0.1024287
6253,COD,1965,-0.0234985
6254,COD,1966,-0.1445586
6255,COD,1967,-0.09468814
6256,COD,1968,0.03884228
6257,COD,1969,0.1135623
6258,COD,1970,0.3038443
6259,COD,1971,0.6994325
6260,COD,1972,0.2242166
6261,COD,1973,-0.3066994
6262,COD,1974,-0.6143906
6263,COD,1975,-0.02904043
6264,COD,1976,-0.09285543
6265,COD,1977,0.2545087
6266,COD,1978,0.4143535
6267,COD,1979,0.2100877
6268,COD,1980,0.2209918
6269,COD,1981,0.2346863
6270,COD,1982,0.2085883
6271,COD,1983,0.3271008
6272,COD,1984,0.349418
6273,COD,1985,0.3451627
6274,COD,1986,0.2772171
6275,COD,1987,0.3314157
6276,COD,1988,0.3282426
6277,COD,1989,-0.004540902
6278,COD,1990,-0.1306526
6279,COD,1991,-0.2432151
6280,COD,1992,-0.01957693
6281,COD,1993,-0.1983025
6282,COD,1994,-0.1976174
6283,COD,1995,-0.7951727
6284,COD,1996,-0.1424521
6285,COD,1997,-0.4975058
6286,COD,1998,-0.4934777
6287,COD,1999,-1.421126
6288,COD,2000,-1.375995
6289,COD,2001,-1.275595
6290,COD,2002,-1.207363
6291,COD,2003,-0.9950269
6292,COD,2004,-0.7458847
6293,COD,2005,-0.4494634
6294,COD,2006,-1.152851
6295,COD,2007,-0.4717873
6296,COD,2008,-0.614723
6297,COD,2009,-0.4695089
6298,COD,2010,-0.3046629
6299,COD,2011,-0.7170656
6300,COD,2012,-0.6549305
6301,COD,2013,-0.6982565
6302,COD,2014,-0.8241159
6303,COD,2015,-0.8535929
6304,COD,2016,-0.5547826
6305,COD,2017,-0.5241351
6306,COD,2018,-0.2733042
6307,COD,2019,-0.5222031
6308,COD,2020,-0.1629409
6309,COD,2022,-0.354646
6310,UGA,1962,-0.4955307
6311,UGA,1963,-0.4052048
6312,UGA,1965,-1.127294
6313,UGA,1966,-0.5994596
6314,UGA,1967,-0.4788773
6315,UGA,1968,-0.8085396
6316,UGA,1969,-0.4742177
6317,UGA,1970,-0.961425
6318,UGA,1971,-0.2910467
6319,UGA,1972,-0.4271513
6320,UGA,1973,-0.356466
6321,UGA,1974,-0.6997909
6322,UGA,1975,-0.5013769
6323,UGA,1976,-0.7256827
6324,UGA,1977,-0.6792959
6325,UGA,1978,-0.2075327
6326,UGA,1979,-0.1914294
6327,UGA,1980,-0.4535908
6328,UGA,1981,-0.5086913
6329,UGA,1982,-0.5890826
6330,UGA,1983,-0.5510181
6331,UGA,1984,-0.6468121
6332,UGA,1985,-0.5171951
6333,UGA,1986,-0.5846144
6334,UGA,1987,-0.7591865
6335,UGA,1988,-0.7472584
6336,UGA,1989,-0.8997728
6337,UGA,1990,-0.8132856
6338,UGA,1991,-0.998724
6339,UGA,1992,-1.077787
6340,UGA,1993,-1.198985
6341,UGA,1994,-1.100118
6342,UGA,1995,-0.8197602
6343,UGA,1996,-0.9800879
6344,UGA,1997,-0.9420531
6345,UGA,1998,-0.7978756
6346,UGA,1999,-0.7321957
6347,UGA,2000,-0.6847058
6348,UGA,2001,-0.7375596
6349,UGA,2002,-0.7658057
6350,UGA,2003,-0.3685132
6351,UGA,2004,-0.2582073
6352,UGA,2005,-0.0612937
6353,UGA,2006,-0.01712066
6354,UGA,2007,-0.6406218
6355,UGA,2008,-0.5788405
6356,UGA,2009,-0.3195882
6357,UGA,2010,-0.8075855
6358,UGA,2011,-0.7879047
6359,UGA,2012,-0.6871799
6360,UGA,2013,-1.106452
6361,UGA,2014,-0.9673588
6362,UGA,2015,-1.045606
6363,UGA,2016,-1.192751
6364,UGA,2017,-1.108811
6365,UGA,2018,-1.003437
6366,UGA,2019,-0.8609899
6367,UGA,2020,-0.7808698
6368,UGA,2021,-0.7517042
6369,UGA,2022,-0.7675515
6370,KEN,1963,-0.8614807
6371,KEN,1965,-0.8800671
6372,KEN,1966,-0.4117225
6373,KEN,1967,-0.264596
6374,KEN,1968,-0.5814169
6375,KEN,1969,-0.4127419
6376,KEN,1970,-0.2130525
6377,KEN,1971,0.2700343
6378,KEN,1972,-0.1254354
6379,KEN,1973,-0.2102023
6380,KEN,1974,0.1588373
6381,KEN,1975,0.1530737
6382,KEN,1976,-0.1091109
6383,KEN,1977,-0.3015469
6384,KEN,1978,-0.08050968
6385,KEN,1979,-0.006125343
6386,KEN,1980,-0.07572764
6387,KEN,1981,-0.02005414
6388,KEN,1982,-0.2165386
6389,KEN,1983,-0.2426789
6390,KEN,1984,-0.3679085
6391,KEN,1985,-0.3047119
6392,KEN,1986,-0.2133217
6393,KEN,1987,-0.2430965
6394,KEN,1988,-0.2489062
6395,KEN,1989,0.1071663
6396,KEN,1990,-0.2435252
6397,KEN,1991,-0.4701017
6398,KEN,1992,-0.3132663
6399,KEN,1993,0.09425535
6400,KEN,1994,-0.3777043
6401,KEN,1995,-0.303438
6402,KEN,1996,-0.25587
6403,KEN,1997,-0.5956211
6404,KEN,1998,-0.5014823
6405,KEN,1999,-0.5769884
6406,KEN,2000,-0.4753476
6407,KEN,2001,-0.5314815
6408,KEN,2002,-0.5648147
6409,KEN,2003,-0.7388113
6410,KEN,2004,-0.1683006
6411,KEN,2005,-0.4971525
6412,KEN,2006,-0.353734
6413,KEN,2007,-0.4276896
6414,KEN,2008,-0.5501408
6415,KEN,2009,-0.435498
6416,KEN,2010,-0.5810944
6417,KEN,2011,-0.7646748
6418,KEN,2012,-0.6383314
6419,KEN,2013,-0.5275106
6420,KEN,2014,-0.5168563
6421,KEN,2015,-0.5649549
6422,KEN,2016,-0.8443797
6423,KEN,2017,-0.7845941
6424,KEN,2018,-0.7732943
6425,KEN,2019,-0.4655665
6426,KEN,2020,-0.61242
6427,KEN,2021,-0.3293489
6428,KEN,2022,-0.4511543
6429,TZA,1961,-0.7158052
6430,TZA,1962,-0.860273
6431,TZA,1963,-0.433158
6432,TZA,1965,-0.8925263
6433,TZA,1966,-0.7700215
6434,TZA,1967,-1.023402
6435,TZA,1968,-1.26331
6436,TZA,1969,-1.238672
6437,TZA,1970,-1.100823
6438,TZA,1971,-0.9131135
6439,TZA,1972,-0.8558835
6440,TZA,1973,-0.6067768
6441,TZA,1974,-0.6123365
6442,TZA,1975,-0.6552678
6443,TZA,1976,-0.34084
6444,TZA,1977,-0.3634724
6445,TZA,1978,-0.2417898
6446,TZA,1979,-0.3137531
6447,TZA,1980,-0.3891579
6448,TZA,1981,-0.4103983
6449,TZA,1982,-0.3548957
6450,TZA,1983,-0.5834763
6451,TZA,1984,-0.5134144
6452,TZA,1985,-0.6041118
6453,TZA,1986,-0.6025456
6454,TZA,1987,-0.5893157
6455,TZA,1988,-0.9265862
6456,TZA,1989,-0.967671
6457,TZA,1990,-0.857761
6458,TZA,1991,-0.8949143
6459,TZA,1992,-1.147398
6460,TZA,1993,-0.7617497
6461,TZA,1994,-1.154337
6462,TZA,1995,-1.319016
6463,TZA,1996,-1.059353
6464,TZA,1997,-0.957784
6465,TZA,1998,-0.8919373
6466,TZA,1999,-1.127944
6467,TZA,2000,-0.9963222
6468,TZA,2001,-0.8960699
6469,TZA,2002,-0.7059938
6470,TZA,2003,-0.618598
6471,TZA,2004,-0.6541395
6472,TZA,2005,-0.4829184
6473,TZA,2006,-0.1300922
6474,TZA,2007,-0.4294181
6475,TZA,2008,-0.4311612
6476,TZA,2009,-0.4032128
6477,TZA,2010,-0.5290703
6478,TZA,2011,-0.5270668
6479,TZA,2012,-0.6301477
6480,TZA,2013,-0.7350392
6481,TZA,2014,-0.815114
6482,TZA,2015,-0.9034547
6483,TZA,2016,-0.889369
6484,TZA,2017,-0.8291922
6485,TZA,2018,-0.8192046
6486,TZA,2019,-0.6758463
6487,TZA,2020,-0.6075336
6488,TZA,2021,-0.5179279
6489,TZA,2022,-0.5405663
6490,BDI,1962,-0.3887697
6491,BDI,1963,-0.6363457
6492,BDI,1965,-0.6472054
6493,BDI,1966,-0.8043007
6494,BDI,1967,-1.250544
6495,BDI,1968,-1.120834
6496,BDI,1969,-0.9757084
6497,BDI,1970,-0.4537287
6498,BDI,1971,-0.3916649
6499,BDI,1972,-0.5843204
6500,BDI,1973,-0.5671212
6501,BDI,1974,-1.138098
6502,BDI,1975,-0.6518373
6503,BDI,1976,-0.5350194
6504,BDI,1977,-0.3852477
6505,BDI,1978,-0.3002588
6506,BDI,1979,-0.2775628
6507,BDI,1980,-0.2457875
6508,BDI,1981,-0.2954853
6509,BDI,1982,-0.3528062
6510,BDI,1983,-0.4585448
6511,BDI,1984,-0.4005449
6512,BDI,1985,-0.3532965
6513,BDI,1986,-0.4777509
6514,BDI,1987,-0.3608667
6515,BDI,1988,-0.5137083
6516,BDI,1989,-0.424577
6517,BDI,1990,-0.7920354
6518,BDI,1991,-0.6515294
6519,BDI,1992,-0.34837
6520,BDI,1993,-0.5066596
6521,BDI,1994,-0.7550591
6522,BDI,1995,-0.8159497
6523,BDI,1996,-0.5398507
6524,BDI,1997,-0.3713226
6525,BDI,1998,-0.3398137
6526,BDI,2000,-0.667129
6527,BDI,2001,-0.6294785
6528,BDI,2002,-0.7819109
6529,BDI,2003,-0.4617633
6530,BDI,2004,-0.1543553
6531,BDI,2005,-0.449361
6532,BDI,2006,-0.02056061
6533,BDI,2007,-0.08821261
6534,BDI,2008,-0.2282819
6535,BDI,2009,-0.2748907
6536,BDI,2010,-0.3208882
6537,BDI,2011,-0.2548327
6538,BDI,2012,-0.1438725
6539,BDI,2013,-0.5973766
6540,BDI,2014,-0.6600212
6541,BDI,2015,-1.244617
6542,BDI,2016,-1.506779
6543,BDI,2017,-1.621988
6544,BDI,2018,-1.17708
6545,BDI,2019,-1.110517
6546,BDI,2020,-1.285235
6547,BDI,2021,-0.5325065
6548,BDI,2022,-0.5187672
6549,RWA,1962,0.1297771
6550,RWA,1963,0.3628728
6551,RWA,1965,-0.3706162
6552,RWA,1966,0.05826806
6553,RWA,1967,0.5828986
6554,RWA,1968,0.1352598
6555,RWA,1969,0.3897238
6556,RWA,1970,0.6532778
6557,RWA,1971,0.2056418
6558,RWA,1972,0.1670442
6559,RWA,1973,-0.09785119
6560,RWA,1974,-0.06938399
6561,RWA,1975,-0.3899142
6562,RWA,1976,-0.4708067
6563,RWA,1977,-0.07741277
6564,RWA,1978,0.1287057
6565,RWA,1979,0.01326724
6566,RWA,1980,-0.02170273
6567,RWA,1981,-0.04766276
6568,RWA,1982,-0.1480772
6569,RWA,1983,-0.2325016
6570,RWA,1984,-0.06592669
6571,RWA,1985,-0.1385663
6572,RWA,1986,-0.1103167
6573,RWA,1987,-0.2264552
6574,RWA,1988,-0.273363
6575,RWA,1989,-0.3358446
6576,RWA,1990,-0.5248875
6577,RWA,1991,-0.53628
6578,RWA,1992,-0.4163439
6579,RWA,1993,-0.3332449
6580,RWA,1994,-0.2656077
6581,RWA,1995,-0.38161
6582,RWA,1996,-0.4223336
6583,RWA,1997,0.3243
6584,RWA,1998,0.03406292
6585,RWA,1999,-0.3994438
6586,RWA,2000,-0.6372496
6587,RWA,2001,-0.8588913
6588,RWA,2002,-0.3673257
6589,RWA,2003,0.1160837
6590,RWA,2004,-0.6010197
6591,RWA,2005,-0.6684859
6592,RWA,2006,-0.5010197
6593,RWA,2007,-0.258666
6594,RWA,2008,-0.4051735
6595,RWA,2009,-0.4546886
6596,RWA,2010,-0.3882297
6597,RWA,2011,-0.2356756
6598,RWA,2012,-0.1836178
6599,RWA,2013,-0.6208447
6600,RWA,2014,-0.4162635
6601,RWA,2015,-0.4523346
6602,RWA,2016,-0.4039806
6603,RWA,2017,-0.1974353
6604,RWA,2018,-0.04352699
6605,RWA,2019,-0.1499886
6606,RWA,2020,-0.1764626
6607,RWA,2021,-0.1307017
6608,RWA,2022,-0.09642678
6609,SOM,1960,-0.1568005
6610,SOM,1961,-0.5668309
6611,SOM,1962,-0.9199636
6612,SOM,1963,-0.3759125
6613,SOM,1965,-0.9988457
6614,SOM,1966,-0.6292769
6615,SOM,1967,-1.117206
6616,SOM,1968,-1.07967
6617,SOM,1969,-0.6755352
6618,SOM,1970,-1.146058
6619,SOM,1971,-0.8627652
6620,SOM,1972,-0.687616
6621,SOM,1973,-0.6204471
6622,SOM,1974,-0.5777715
6623,SOM,1975,-0.5543767
6624,SOM,1976,-0.4642623
6625,SOM,1977,-0.2101215
6626,SOM,1978,-0.1259282
6627,SOM,1979,-0.1308708
6628,SOM,1980,-0.1236164
6629,SOM,1981,0.001736241
6630,SOM,1982,0.1546566
6631,SOM,1983,0.04388904
6632,SOM,1984,-0.1541109
6633,SOM,1985,-0.2396726
6634,SOM,1986,-0.3166251
6635,SOM,1987,-0.3520572
6636,SOM,1988,-0.2914647
6637,SOM,1989,-0.510816
6638,SOM,1990,-0.7592128
6639,SOM,1991,-0.9472107
6640,SOM,2002,-1.063297
6641,SOM,2003,-1.067249
6642,SOM,2004,-0.9290413
6643,SOM,2005,-0.7649636
6644,SOM,2006,-0.5992825
6645,SOM,2007,-1.260624
6646,SOM,2008,-1.2907
6647,SOM,2009,-1.304824
6648,SOM,2010,-1.001871
6649,SOM,2011,-0.8219693
6650,SOM,2012,-0.6906708
6651,SOM,2013,-0.6871317
6652,SOM,2014,-0.4944032
6653,SOM,2015,-0.7780884
6654,SOM,2016,-0.5286571
6655,SOM,2017,-0.6365293
6656,SOM,2018,-0.5492531
6657,SOM,2019,-0.6231377
6658,SOM,2020,-0.6286178
6659,SOM,2021,-0.6314759
6660,SOM,2022,-0.6594816
6661,DJI,1977,-0.2806925
6662,DJI,1978,-0.2764657
6663,DJI,1979,-0.09407053
6664,DJI,1980,-0.1182074
6665,DJI,1981,-0.151204
6666,DJI,1982,-0.06973556
6667,DJI,1983,-0.1177485
6668,DJI,1984,-0.1476682
6669,DJI,1985,-0.1776112
6670,DJI,1986,-0.1640975
6671,DJI,1987,-0.3245628
6672,DJI,1988,-0.2431628
6673,DJI,1989,-0.4429051
6674,DJI,1990,-0.5421408
6675,DJI,1991,-0.6745509
6676,DJI,1992,-0.6677099
6677,DJI,1993,-0.7501965
6678,DJI,1994,-0.4680963
6679,DJI,1995,-0.7339296
6680,DJI,1996,-0.9070603
6681,DJI,1997,-0.7778432
6682,DJI,1998,-0.7198584
6683,DJI,1999,-0.8025616
6684,DJI,2000,-0.5639224
6685,DJI,2001,-1.103457
6686,DJI,2002,-1.000502
6687,DJI,2003,-1.076187
6688,DJI,2004,-0.9942502
6689,DJI,2005,-0.8148219
6690,DJI,2006,-0.662602
6691,DJI,2007,-0.8706302
6692,DJI,2008,-0.8966312
6693,DJI,2009,-1.039716
6694,DJI,2010,-0.5428386
6695,DJI,2011,-0.6897943
6696,DJI,2012,-0.7727678
6697,DJI,2013,-0.8768436
6698,DJI,2014,-0.7487123
6699,DJI,2015,-0.7551841
6700,DJI,2016,-0.8245871
6701,DJI,2017,-0.6634873
6702,DJI,2018,-0.3876732
6703,DJI,2019,-0.4719613
6704,DJI,2020,-0.5796057
6705,DJI,2021,-0.5754207
6706,DJI,2022,-0.7022887
6707,ETH,1946,0.7621341
6708,ETH,1947,-0.06844257
6709,ETH,1948,0.6483458
6710,ETH,1949,0.282841
6711,ETH,1950,0.560206
6712,ETH,1951,-0.04582776
6713,ETH,1952,-0.105934
6714,ETH,1953,-0.102579
6715,ETH,1954,0.1156149
6716,ETH,1955,0.06271675
6717,ETH,1956,0.1533521
6718,ETH,1957,-0.189921
6719,ETH,1958,-0.1392372
6720,ETH,1959,-0.3011895
6721,ETH,1960,-0.7481363
6722,ETH,1961,-0.7883502
6723,ETH,1962,-0.3635131
6724,ETH,1963,-0.7520385
6725,ETH,1965,-0.3211982
6726,ETH,1966,-0.4921497
6727,ETH,1967,-0.3093778
6728,ETH,1968,-0.06536476
6729,ETH,1969,-0.06367377
6730,ETH,1970,0.00820346
6731,ETH,1971,0.02267436
6732,ETH,1972,-0.1730542
6733,ETH,1973,-0.112123
6734,ETH,1974,-0.1281013
6735,ETH,1975,-0.06385172
6736,ETH,1976,-0.4064081
6737,ETH,1977,-0.3366707
6738,ETH,1978,-0.4955458
6739,ETH,1979,-0.5206783
6740,ETH,1980,-0.7479962
6741,ETH,1981,-0.8850419
6742,ETH,1982,-1.133355
6743,ETH,1983,-0.8639319
6744,ETH,1984,-0.7919934
6745,ETH,1985,-0.798665
6746,ETH,1986,-0.9486594
6747,ETH,1987,-1.015907
6748,ETH,1988,-1.099371
6749,ETH,1989,-0.8041222
6750,ETH,1990,-0.6863001
6751,ETH,1991,-0.4600542
6752,ETH,1992,-0.3717474
6753,ETH,1993,-0.2491765
6754,ETH,1994,-0.4476554
6755,ETH,1995,-0.1576196
6756,ETH,1996,-0.2752915
6757,ETH,1997,-0.10162
6758,ETH,1998,-0.3358554
6759,ETH,1999,-0.4433499
6760,ETH,2000,-0.3943689
6761,ETH,2001,-0.5661555
6762,ETH,2002,-0.3410578
6763,ETH,2003,-0.4330262
6764,ETH,2004,-0.5039679
6765,ETH,2005,-0.3677805
6766,ETH,2006,-0.4132034
6767,ETH,2007,-0.6230158
6768,ETH,2008,-0.4615596
6769,ETH,2009,-0.4223933
6770,ETH,2010,-0.5408658
6771,ETH,2011,-0.4711128
6772,ETH,2012,-0.4809944
6773,ETH,2013,-0.6048494
6774,ETH,2014,-0.6003364
6775,ETH,2015,-0.5809653
6776,ETH,2016,-0.5989461
6777,ETH,2017,-0.5558573
6778,ETH,2018,-0.433468
6779,ETH,2019,-0.4653544
6780,ETH,2020,-0.4966332
6781,ETH,2021,-0.7099576
6782,ETH,2022,-0.880143
6783,ERI,1993,-0.5119414
6784,ERI,1994,-0.2241101
6785,ERI,1995,-0.18521
6786,ERI,1996,-0.522353
6787,ERI,1997,-0.4732407
6788,ERI,1998,-0.8422656
6789,ERI,1999,-0.5869445
6790,ERI,2000,-0.4697109
6791,ERI,2001,-0.5409208
6792,ERI,2002,-0.6588809
6793,ERI,2003,-0.6934904
6794,ERI,2004,-0.5842194
6795,ERI,2005,-0.6081219
6796,ERI,2006,-0.6061449
6797,ERI,2007,-0.5518663
6798,ERI,2008,-0.6915654
